ProductID,Supplier,Supplier Return Policy,Adjusted Price (USD),Supplier_ID,Return Policy Rank,Description
PROD303,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",404.4005554251782,S2,2,Premium noise-canceling headphones with touch interface
PROD304,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",89.15443022743331,S9,1,Affordable ANC earbuds with long battery
PROD304,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",55.3,S5,1,Affordable ANC earbuds with long battery
PROD305,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",297.5634053756166,S10,3,Hybrid smartwatch with long battery life
PROD305,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",288.493238204025,S3,4,Hybrid smartwatch with long battery life
PROD306,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",920.583787416665,S8,5,13-inch lightweight business laptop
PROD306,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",885.4645015718564,S5,1,13-inch lightweight business laptop
PROD306,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",984.9930398737322,S7,2,13-inch lightweight business laptop
PROD307,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",340.14197461243856,S8,5,Android tablet with S Pen support
PROD307,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",364.76184511243724,S4,3,Android tablet with S Pen support
PROD307,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",374.49711095761535,S7,2,Android tablet with S Pen support
PROD308,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",142.5113783669387,S6,4,Stereo smart speaker with voice assistant
PROD309,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",2078.786125991409,S9,1,65-inch OLED Ultra HD TV
PROD310,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",102.7,S9,1,Rugged Bluetooth speaker with carabiner
PROD310,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",85.49611706276606,S1,3,Rugged Bluetooth speaker with carabiner
PROD310,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",89.47019324358867,S6,4,Rugged Bluetooth speaker with carabiner
PROD311,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",143.00704157060838,S4,3,E-reader with adjustable warm and cold light
PROD311,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",117.00977320946726,S5,1,E-reader with adjustable warm and cold light
PROD312,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",783.6430617343981,S5,1,Enthusiast APS-C DSLR camera
PROD313,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",306.6233320186706,S4,3,Digital-only next-gen console
PROD313,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",388.7,S7,2,Digital-only next-gen console
PROD313,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",273.3627442266514,S3,4,Digital-only next-gen console
PROD314,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",144.59208880111768,S1,3,Waterproof tracker with heart rate monitoring
PROD315,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",121.09886453700395,S3,4,6TB desktop external storage
PROD316,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",47.20563587124421,S8,5,500GB NVMe Gen3 SSD
PROD316,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",62.31774907545298,S2,2,500GB NVMe Gen3 SSD
PROD316,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",76.7,S7,2,500GB NVMe Gen3 SSD
PROD317,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",63.200228406444886,S9,1,Ergonomic wireless mouse with thumb rest
PROD317,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",58.93984714163089,S1,3,Ergonomic wireless mouse with thumb rest
PROD317,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",57.839161460268265,S10,3,Ergonomic wireless mouse with thumb rest
PROD318,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",115.61999332456669,S10,3,Compact wireless mechanical keyboard
PROD318,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",128.88898205844012,S2,2,Compact wireless mechanical keyboard
PROD319,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",77.26114409143796,S4,3,1080p webcam with built-in microphone array
PROD319,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",102.7,S9,1,1080p webcam with built-in microphone array
PROD319,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",79.82694567222669,S3,4,1080p webcam with built-in microphone array
PROD320,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",147.18599479450933,S6,4,Wi-Fi 5 mesh system for medium-sized homes
PROD321,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",64.94216258172901,S3,4,Smart LED downlights
PROD321,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",66.05623529735934,S10,3,Smart LED downlights
PROD322,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",133.55161416670205,S4,3,Basic Wi-Fi thermostat
PROD323,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",49.31783264157104,S3,4,Indoor pan and tilt security camera
PROD323,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",50.69702596742297,S5,1,Indoor pan and tilt security camera
PROD324,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",92.11778856880996,S9,1,Toy drone for beginners
PROD324,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",80.15673212693275,S10,3,Toy drone for beginners
PROD324,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",68.31423301531552,S5,1,Toy drone for beginners
PROD325,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",286.604430232438,S7,2,Portable mini LED projector with Wi-Fi mirroring
PROD325,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",265.1501267558391,S3,4,Portable mini LED projector with Wi-Fi mirroring
PROD326,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",149.17716757371204,S1,3,Front-facing dash cam with wide dynamic range
PROD326,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",95.77113272798034,S5,1,Front-facing dash cam with wide dynamic range
PROD326,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",119.07228684207004,S10,3,Front-facing dash cam with wide dynamic range
PROD327,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",110.7060949979508,S6,4,Basic in-car GPS navigator
PROD327,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",105.5278110402578,S7,2,Basic in-car GPS navigator
PROD328,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",23.244608347747185,S10,3,Slim portable charger for smartphones
PROD329,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",40.852147178979465,S4,3,USB 3.0 hub with individual power switches
PROD329,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",38.30530867205223,S5,1,USB 3.0 hub with individual power switches
PROD329,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",45.4702924111584,S9,1,USB 3.0 hub with individual power switches
PROD330,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",28.860026495126817,S2,2,6-outlet surge protector power strip
PROD330,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",24.396622734357823,S7,2,6-outlet surge protector power strip
PROD331,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",244.84940227094307,S3,4,Budget-friendly 5G smartphone
PROD331,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",289.73433481511586,S2,2,Budget-friendly 5G smartphone
PROD332,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",648.7,S9,1,Smartphone with advanced image stabilization
PROD333,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",167.925907134178,S3,4,On-ear wireless headphones
PROD333,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",232.70000000000002,S9,1,On-ear wireless headphones
PROD333,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",228.13913676279984,S2,2,On-ear wireless headphones
PROD334,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",155.9496425294932,S10,3,Sport earbuds with ear hooks
PROD334,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",154.54666281482085,S6,4,Sport earbuds with ear hooks
PROD334,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",145.8581058146496,S5,1,Sport earbuds with ear hooks
PROD335,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",137.77307009859976,S3,4,Fitness-focused smartwatch with GPS
PROD336,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",1113.1888984919576,S9,1,14-inch business-oriented laptop
PROD337,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",153.92346745270208,S4,3,8-inch Android tablet
PROD338,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",67.48186615848999,S3,4,Smart speaker with ambient lighting
PROD338,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",64.25437001917929,S10,3,Smart speaker with ambient lighting
PROD339,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",670.3885352073098,S1,3,55-inch QLED Ultra HD TV
PROD340,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",106.56193304612047,S2,2,Compact waterproof speaker
PROD340,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",127.39629467533167,S9,1,Compact waterproof speaker
PROD340,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",93.97742565161079,S1,3,Compact waterproof speaker
PROD341,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",123.05962858357677,S7,2,Basic e-ink reader with adjustable front light
PROD341,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",119.18238992193267,S1,3,Basic e-ink reader with adjustable front light
PROD342,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",404.60653435768535,S3,4,Entry-level mirrorless camera
PROD342,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",457.50931302902524,S8,5,Entry-level mirrorless camera
PROD343,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",298.3018391146778,S1,3,Hybrid gaming console
PROD343,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",280.3221327301466,S3,4,Hybrid gaming console
PROD344,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",45.40540776334716,S9,1,Affordable sleep and activity tracker
PROD344,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",48.051818410581475,S2,2,Affordable sleep and activity tracker
PROD344,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",34.74458691883192,S3,4,Affordable sleep and activity tracker
PROD345,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",95.75989938512423,S7,2,3TB portable external drive
PROD345,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",78.49142638447067,S8,5,3TB portable external drive
PROD346,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",106.41018667771104,S4,3,1TB SATA III SSD
PROD346,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",84.60556339083531,S5,1,1TB SATA III SSD
PROD347,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",27.27579418214922,S7,2,Silent click wireless mouse
PROD347,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",27.220394624483163,S10,3,Silent click wireless mouse
PROD347,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",28.748612496315026,S2,2,Silent click wireless mouse
PROD348,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",73.69471349911382,S2,2,Full-size Bluetooth keyboard
PROD349,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",28.905289136575284,S3,4,720p HD webcam for basic video calls
PROD349,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",33.92047617497151,S9,1,720p HD webcam for basic video calls
PROD350,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",76.67687364108619,S7,2,Dual-band Wi-Fi 5 router
PROD350,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",82.6652937031895,S9,1,Dual-band Wi-Fi 5 router
PROD351,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",35.598677222434155,S9,1,Smart LED strip lights for TV backlight
PROD351,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",28.056392006739166,S4,3,Smart LED strip lights for TV backlight
PROD351,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",26.679902761651217,S8,5,Smart LED strip lights for TV backlight
PROD352,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",99.92828210261432,S10,3,Programmable Wi-Fi thermostat
PROD353,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",29.992195685551355,S6,4,Wireless indoor camera with two-way audio
PROD353,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",35.9262249638772,S9,1,Wireless indoor camera with two-way audio
PROD353,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",32.69272541606665,S1,3,Wireless indoor camera with two-way audio
PROD354,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",64.01259225264343,S2,2,Mini drone with basic camera features
PROD355,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",216.54673865062583,S1,3,Budget-friendly portable projector
PROD356,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",45.76872574230452,S8,5,Loop recording dash cam with G-sensor
PROD357,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",84.54779280490631,S3,4,Simple GPS device for car
PROD358,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",21.846096295454213,S2,2,Pocket-sized portable charger
PROD359,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",29.13976734235155,S2,2,4-port USB 3.0 hub
PROD359,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",26.652065036983895,S6,4,4-port USB 3.0 hub
PROD360,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",24.00580043491156,S5,1,Power strip with USB charging ports
PROD361,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",169.62494239406826,S8,5,Entry-level Android smartphone
PROD361,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",182.6786185813983,S2,2,Entry-level Android smartphone
PROD362,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",564.6666469249163,S10,3,Smartphone with long software update support
PROD363,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",95.24409285829745,S8,5,Foldable wireless on-ear headphones
PROD363,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",108.1312642740309,S4,3,Foldable wireless on-ear headphones
PROD364,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",73.55814200413417,S4,3,Water-resistant earbuds for running
PROD365,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",60.986447496256126,S4,3,Basic smartwatch with notifications
PROD365,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",67.85899531980857,S6,4,Basic smartwatch with notifications
PROD365,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",52.789732777482044,S5,1,Basic smartwatch with notifications
PROD366,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",491.8052964374937,S10,3,15-inch budget-friendly laptop
PROD367,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",193.51486011328885,S5,1,10-inch Android tablet
PROD368,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",35.942236039216624,S8,5,Compact smart speaker with fabric design
PROD369,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",413.10298283233567,S10,3,43-inch Ultra HD TV
PROD369,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",347.2280517179983,S8,5,43-inch Ultra HD TV
PROD369,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",401.70539975263574,S3,4,43-inch Ultra HD TV
PROD370,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",39.40911799992163,S4,3,Ultra-compact mini speaker
PROD370,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",38.771934266257894,S3,4,Ultra-compact mini speaker
PROD371,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",102.7,S9,1,Basic e-ink reader
PROD372,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",277.25118006991545,S7,2,Point-and-shoot digital camera
PROD372,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",298.9306475684308,S6,4,Point-and-shoot digital camera
PROD372,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",244.58962146846847,S3,4,Point-and-shoot digital camera
PROD373,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",,S6,4,Refurbished gaming console
PROD373,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",,S10,3,Refurbished gaming console
PROD374,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",55.63183603084563,S6,4,Basic activity tracker
PROD374,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",54.74363306147504,S2,2,Basic activity tracker
PROD375,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",52.006281730255765,S6,4,1TB slim portable drive
PROD376,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",31.27639801086496,S1,3,240GB SATA III SSD
PROD377,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",15.857954014327975,S8,5,Basic wireless optical mouse
PROD378,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",45.8718784573895,S3,4,Slim wireless keyboard
PROD378,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",48.49536868927707,S10,3,Slim wireless keyboard
PROD378,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",41.48180310911992,S6,4,Slim wireless keyboard
PROD379,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",29.299744433783957,S6,4,720p HD webcam with fixed focus
PROD379,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",24.739289404590856,S1,3,720p HD webcam with fixed focus
PROD379,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",18.37684500272258,S8,5,720p HD webcam with fixed focus
PROD380,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",28.222772619086836,S10,3,Single-band Wi-Fi 4 router
PROD380,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",24.94279868012146,S8,5,Single-band Wi-Fi 4 router
PROD380,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",31.93214744777176,S6,4,Single-band Wi-Fi 4 router
PROD381,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",20.50569173703382,S5,1,Smart LED color bulb (single)
PROD382,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",54.87689395230336,S7,2,Manual programmable thermostat
PROD382,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",46.29114999433703,S3,4,Manual programmable thermostat
PROD382,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",49.59564323640675,S10,3,Manual programmable thermostat
PROD383,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",21.33242667170496,S3,4,Wired indoor security camera
PROD384,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",44.15685149398229,S1,3,Mini toy drone with LED lights
PROD384,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",45.48393789501813,S10,3,Mini toy drone with LED lights
PROD384,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",57.041254065400835,S6,4,Mini toy drone with LED lights
PROD385,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",165.040991959684,S4,3,Small portable LCD projector
PROD386,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",47.64260638453565,S10,3,Basic loop recording car camera
PROD387,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",87.56157792788501,S6,4,Entry-level car GPS
PROD388,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",15.003245488640083,S4,3,Small keychain power bank
PROD388,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",14.216780231597406,S6,4,Small keychain power bank
PROD388,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",14.254287912103255,S10,3,Small keychain power bank
PROD389,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",9.0052655060767,S3,4,4-port USB 2.0 hub
PROD390,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",18.274371056812967,S9,1,Basic power strip with surge protection
PROD390,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",14.664860200023705,S10,3,Basic power strip with surge protection
PROD391,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",91.13059531886174,S8,5,Senior-friendly smartphone with large buttons
PROD391,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",94.73356377771738,S4,3,Senior-friendly smartphone with large buttons
PROD391,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",97.61158724971068,S10,3,Senior-friendly smartphone with large buttons
PROD392,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",73.22426190224104,S10,3,Unlocked basic smartphone
PROD393,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",46.64677308281631,S1,3,Kids wireless headphones with volume limit
PROD394,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",28.19075866856476,S3,4,Basic wireless earbuds
PROD394,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",28.506777447091906,S10,3,Basic wireless earbuds
PROD394,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",32.48930724954477,S9,1,Basic wireless earbuds
PROD395,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",153.04345877150237,S10,3,Kids smartwatch with GPS tracking
PROD395,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",157.53725167941658,S3,4,Kids smartwatch with GPS tracking
PROD396,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",,S4,3,Refurbished Chromebook
PROD396,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",,S6,4,Refurbished Chromebook
PROD397,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",71.64556303117953,S2,2,7-inch budget Android tablet
PROD398,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",39.86580208349778,S4,3,Mini smart speaker puck
PROD399,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",230.35174642956403,S7,2,32-inch Smart HD TV
PROD399,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",187.67208606525242,S6,4,32-inch Smart HD TV
PROD399,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",195.6855250957401,S4,3,32-inch Smart HD TV
PROD400,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",68.23750718210374,S2,2,Clip-on portable speaker
PROD401,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",167.70000000000002,S9,1,Pocket-sized e-reader
PROD401,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",128.52920406832214,S10,3,Pocket-sized e-reader
PROD401,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",163.48968837184177,S7,2,Pocket-sized e-reader
PROD402,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",284.98500912527174,S6,4,Waterproof point-and-shoot camera
PROD402,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",367.1695494930556,S7,2,Waterproof point-and-shoot camera
PROD402,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",281.44812945174033,S8,5,Waterproof point-and-shoot camera
PROD403,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",85.30588502611833,S6,4,Plug-and-play retro console
PROD403,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",97.3262135027995,S4,3,Plug-and-play retro console
PROD403,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",86.53563929993462,S8,5,Plug-and-play retro console
PROD404,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",93.89454230002053,S2,2,Ankle fitness tracker for cycling/swimming
PROD405,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",153.80535215528292,S5,1,2TB portable SSD
PROD405,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",139.59003580667465,S9,1,2TB portable SSD
PROD405,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",178.4159161658528,S2,2,2TB portable SSD
PROD406,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",258.7,S2,2,2TB NVMe Gen3 SSD
PROD406,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",210.75956192469567,S6,4,2TB NVMe Gen3 SSD
PROD407,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",141.88506544973896,S4,3,Wireless trackpad
PROD407,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",160.69397017580778,S2,2,Wireless trackpad
